#,STATUS,DeliveryReference,ASN_Number,DeliveryDate,Last_Saved,UpdatedByName,Grid_No,Total_Operatives,TotalShortRows,TotalExtraRows,Supplier_Code,Supplier_Name,SHIFT,Due_Time,Calc_Hours,Total_Hours,Pallets_Due,Cartons_Due,Origin,Expected_Lines,Expected_Cases,Actual_Cases,Estimated_Totes,Estimated_Cages,Estimated_Pallets,ArrivalTime,GRN_Number
3898,ROLLED,44471,Y0156368,26/10/2018 00:00,01/11/2018 17:17,,,0,0,0,,ROBERT BOSCH LIMITED,LATE,15:00:00,123,0,54,59,Germany,319,32116,22598,563,20,29,01/01/1970 00:00,
3899,ROLLED,44467,Y0156474,26/10/2018 00:00,01/11/2018 17:17,,,0,0,0,,FOREEVER,DAY,08:30:00,6,0,3,0,UK,39,828,828,22,5,3,01/01/1970 00:00,
3900,ROLLED,44468,Y0156335,26/10/2018 00:00,01/11/2018 17:17,,,0,0,0,,NGK SPARK PLUGS (UK) LTD.,DAY,09:00:00,42,0,5,0,UK,202,48840,6837,200,6,0,01/01/1970 00:00,
3901,ROLLED,44469,Y0156501,26/10/2018 00:00,01/11/2018 17:17,,,0,0,0,,BRAKE ENGINEERING,LATE,16:00:00,10,0,4,0,UK,119,863,863,101,9,0,01/01/1970 00:00,
3902,ROLLED,44461,Y0156399,26/10/2018 00:00,01/11/2018 17:17,,,0,0,0,,TMD FRICTION GERMANY,DAY,07:00:00,4,0,4,0,Germany,5,1104,1104,36,0,0,01/01/1970 00:00,
3903,ROLLED,44462,Y0156502,26/10/2018 00:00,01/11/2018 17:17,,,0,0,0,,TMD FRICTION ROMANIA,DAY,07:30:00,34,0,38,0,Romania,43,8164,8164,456,0,0,01/01/1970 00:00,
3904,ROLLED,44465,Y0156164,26/10/2018 00:00,01/11/2018 17:17,,,0,0,0,,KIMBERLY-CLARK,DAY,08:00:00,2,0,1,0,UK,2,310,310,9,0,0,01/01/1970 00:00,
3905,ROLLED,44466,Y0156166-67,26/10/2018 00:00,01/11/2018 17:17,,,0,0,0,,TRW - AFTERMARKET OPERATIONS,DAY,08:30:00,9,0,8,0,UK,58,936,936,41,8,5,01/01/1970 00:00,
3906,ROLLED,44413,Y0156507-06,26/10/2018 00:00,01/11/2018 17:17,,,0,0,0,,ASPA GMBH,DAY,10:00:00,24,0,7,1,Germany,163,2930,2930,93,14,9,01/01/1970 00:00,
3907,ROLLED,44458,Y0156527,26/10/2018 00:00,01/11/2018 17:17,,,0,0,0,,VALEO SERVICE UK LTD.,DAY,05:30:00,11,0,36,0,UK,57,742,742,2,9,27,01/01/1970 00:00,
3908,ROLLED,44460,Y0156422,26/10/2018 00:00,01/11/2018 17:17,,,0,0,0,,SOGEFI FILTRATION LTD.,DAY,06:00:00,108,0,66,5,UK,258,16578,16578,883,17,2,01/01/1970 00:00,
3909,ROLLED,44459,Y0156019,26/10/2018 00:00,01/11/2018 17:17,,,0,0,0,,ZF TRADING UK LTD,LATE,15:00:00,32,0,81,2,Germany,196,1965,1965,7,46,62,01/01/1970 00:00,
3910,ROLLED,42797,Y0156372,26/10/2018 00:00,01/11/2018 17:17,,,0,0,0,,AUTO JAPANESE SPARES,DAY,13:30:00,4,0,1,0,UK,42,317,317,18,5,0,01/01/1970 00:00,
3911,ROLLED,43946,Y0156547,26/10/2018 00:00,01/11/2018 17:17,,,0,0,0,,J C PEACOCK & COMPANY LIMITED T/A P,DAY,08:00:00,14,0,33,0,UK,1,2310,2310,0,0,33,01/01/1970 00:00,
3912,ROLLED,44306,Y0155430,26/10/2018 00:00,01/11/2018 17:17,,,0,0,0,,LPR SRL,LATE,19:00:00,49,0,65,0,Italy,19,5854,5854,871,1,13,01/01/1970 00:00,
3913,ROLLED,46278,Y0156729,31/10/2018 00:00,31/10/2018 16:41,Ionut Petreanu, ,2,0,0, ,DE OLIBRION,LATE,15:00:00,13,0,57,0,Holland,1,1368,1368,0,0,57,01/01/1970 00:00,
3914,ROLLED,IN9548,SO,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,BMC AIR FILTERS,DAY,UNBOOKED,0,0,0,1,Italy,5,5,5,0,0,0,01/01/1970 00:00,
3915,ROLLED,CON1930,Y0155603,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,XINU1473610,DAY,07:00:00,21,0,24,0,China,93,2160,2160,60,50,54,01/01/1970 00:00,
3916,ROLLED,IN10008,Y0156814,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,CORTECO LIMITED,DAY,UNBOOKED,0,0,0,1,UK,1,87,87,1,0,0,01/01/1970 00:00,
3917,ROLLED,I5097,Y0156777,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,THYSSENKRUPP,LATE,UNBOOKED,0,0,0,1,Germany,2,3,3,0,1,0,01/01/1970 00:00,
3918,ROLLED,CON2036,Y0156476,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,PVDU1027460,NIGHT,21:30:00,7,0,26,0,Spain,7,1206,1206,0,0,25,01/01/1970 00:00,
3919,ROLLED,CON2038,Y0156478,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,LYSU5454808,NIGHT,23:30:00,7,0,25,0,Spain,5,1281,1281,0,0,23,01/01/1970 00:00,
3920,ROLLED,CON2081,Y0156552,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,ROBERT BOSCH LIMITED(BATTERIES),NIGHT,22:30:00,7,0,28,0,Spain,3,1200,1200,0,0,28,01/01/1970 00:00,
3921,ROLLED,IN3798,Y0156766,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,MEYLE UK LTD.,NIGHT,UNBOOKED,1,0,0,3,Germany,4,45,45,4,1,0,01/01/1970 00:00,
3922,ROLLED,CON1921,Y0155624,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,YMMU1193215,DAY,06:00:00,20,0,28,0,China,15,2256,2256,283,0,27,01/01/1970 00:00,
3923,ROLLED,CON1875,Y0155690,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,CPSU1754060,LATE,16:00:00,21,0,28,0,China,24,3019,3019,213,0,45,01/01/1970 00:00,
3924,ROLLED,CON1878,Y0155697,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,GLDU5429468,LATE,17:00:00,12,0,28,0,China,19,2573,2573,32,1,34,01/01/1970 00:00,
3925,ROLLED,CON1920,Y0155594,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,TEMU0751970,LATE,19:00:00,27,0,28,0,China,17,3222,3222,456,0,20,01/01/1970 00:00,
3926,ROLLED,CON1922,Y0155596,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,SEGU2858003,LATE,18:00:00,22,0,28,0,China,45,2377,2377,310,1,27,01/01/1970 00:00,
3927,ROLLED,CON1846,Y0155681,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,CLHU3588409,NIGHT,23:00:00,38,0,28,0,China,23,3207,3207,763,1,9,01/01/1970 00:00,
3928,ROLLED,CON1850,Y0155670,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,MRKU6931426,NIGHT,23:59:00,38,0,28,0,China,36,3844,3844,736,1,8,01/01/1970 00:00,
3929,ROLLED,54489,,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,CONTITECH ANTRIEBSSYSTEME  GMBH,,09:00:00,0,0,1,0,Germany,0,0,0,0,0,0,01/01/1970 00:00,
3930,ROLLED,CON1843,Y0155678,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,MSKU4123380,DAY,11:00:00,34,0,28,0,China,13,3118,3118,659,0,14,01/01/1970 00:00,
3931,ROLLED,46904,Y0156794,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,HAMTUNE SPARES LTD,LATE,EXCESSREPORTED,0,0,0,0,UK,1,2,2,0,1,0,01/01/1970 00:00,
3932,ROLLED,46902,Y0156774,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,GKN SERVICE INTERNATIONAL GMBH,NIGHT,EXCESSREPORTED,0,0,0,0,Germany,1,4,4,0,0,1,01/01/1970 00:00,
3933,ROLLED,46905,Y0156795,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,FAI AUTOMOTIVE PLC,NIGHT,EXCESSREPORTED,0,0,0,0,UK,2,3,3,0,0,0,01/01/1970 00:00,
3934,ROLLED,46906,Y0156796,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,HUAQING AUTOM. PARTS IND. CO., LTD,NIGHT,EXCESSREPORTED,0,0,0,0,China,1,2,2,0,0,1,01/01/1970 00:00
3935,ROLLED,46892,3617,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,OSRAM LIMITED,DAY,RETURN TO SUPPLIER,1,0,0,0,Germany,1,360,360,0,0,0,01/01/1970 00:00,
3936,ROLLED,46895,Y0156812,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,SAXON INDUSTRIALS,DAY,EXCESSREPORTED,2,0,0,0,UK,1,576,576,1,0,0,01/01/1970 00:00,
3937,ROLLED,46896,Y0156810,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,JAPANPARTS S.R.L.,LATE,EXCESSREPORTED,0,0,0,0,Italy,3,27,27,1,1,0,01/01/1970 00:00,
3938,ROLLED,46897,Y0156749,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,TRW - AFTERMARKET OPERATIONS,LATE,EXCESSREPORTED,0,0,0,0,UK,2,16,16,5,0,0,01/01/1970 00:00,
3939,ROLLED,46898,Y0156535,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,IM AXLE SPECIALISTS LIMITED,LATE,CROSSDOCK,1,0,0,0,T1-901,4,96,96,0,5,0,01/01/1970 00:00,
3940,ROLLED,46899,Y0156769,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,TOMO MOTORPARTS,LATE,EXCESSREPORTED,0,0,0,0,UK,1,1,1,0,1,0,01/01/1970 00:00,
3941,ROLLED,46901,Y0156772,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,BRAKE ENGINEERING,LATE,EXCESSREPORTED,0,0,0,0,UK,1,10,10,2,0,0,01/01/1970 00:00,
3942,ROLLED,46888,Y0156745,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,MARTIN COX CHAMOIS FINISHERS LTD,DAY,EXCESSREPORTED,7,0,0,0,UK,6,1078,1078,58,0,3,01/01/1970 00:00,
3943,ROLLED,46873,Y0156808,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,INTERCARABAO LIMITED,DAY,07:30:00,3,0,6,0,UK,1,233,233,0,0,12,01/01/1970 00:00,
3944,ROLLED,46880,Y0156802,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,TOP GEAR (BRIDPORT) LTD,LATE,16:30:00,1,0,6,0,UK,5,58,58,0,0,4,01/01/1970 00:00,
3945,ROLLED,46881,Y0156801,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,V GROUP INTERNATIONAL LTD,LATE,15:00 TO 17:00,0,0,0,2,UK,2,33,33,6,0,0,01/01/1970 00:00,
3946,ROLLED,46885,Y0156804,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,M.J.ALLEN NATIONAL AUTOPARTS LTD,LATE,16:30:00,1,0,2,0,UK,2,130,130,0,0,3,01/01/1970 00:00,
3947,ROLLED,46879,Y0156800,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,SUPERTOUCH,LATE,15:30:00,24,0,3,0,UK,6,5856,5856,70,0,6,01/01/1970 00:00,
3948,ROLLED,46734,Y0156807,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,KEYSTONE AUTOMOTIVE,DAY,12:30:00,1,0,1,0,USA,5,57,57,0,1,0,01/01/1970 00:00,
3949,ROLLED,46838,,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,EXEDY CLUTCH EUROPE LTD,DAY,13:00:00,0,0,1,0,UK,0,0,0,0,0,0,01/01/1970 00:00,
3950,ROLLED,46869,,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,APPLEWADE LIMITED,DAY,14:00:00,0,0,1,0,UK,0,0,0,0,0,0,01/01/1970 00:00,
3951,ROLLED,46768,Y0156701,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,AUTO CHARGE UK LTD,LATE,17:00:00,2,0,2,0,UK,14,106,106,0,4,1,01/01/1970 00:00,
3952,ROLLED,46769,Y0156698,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,KRP SUPPLIES,LATE,15:30:00,2,0,2,0,UK,5,146,146,3,0,10,01/01/1970 00:00,
3953,ROLLED,46840,Y0156734,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,JOAO DE DEUS & FILHOS, S.A.,LATE,17:30:00,4,0,11,0,Portugal,35,176,176,2,9,4,01/01/1970 00:00
3954,ROLLED,46871,Y0156761,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,AIRMAN UK,LATE,18:00:00,1,0,2,0,UK,1,180,180,15,0,0,01/01/1970 00:00,
3955,ROLLED,46695,Y0156672,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,MEAT AND DORIA,DAY,12:00:00,8,0,3,0,Italy,68,741,741,39,7,0,01/01/1970 00:00,
3956,ROLLED,46696,Y0156632,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,METELLI SPA,DAY,12:00:00,3,0,4,0,Italy,26,289,289,23,5,0,01/01/1970 00:00,
3957,ROLLED,46699,Y0156627,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,KOHL AUTOMOBILE GMBH,DAY,08:00:00,1,0,1,0,Germany,2,32,32,28,0,0,01/01/1970 00:00,
3958,ROLLED,46700,Y0156626,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,, WESTLAKE AUTOMOTIVE EUROPE,DAY,12:30:00,2,0,1,0,Belgium,28,291,291,0,6,0,01/01/1970 00:00,
3959,ROLLED,46706,Y0156614,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,GYS LTD,DAY,10:00:00,1,0,5,0,UK,1,60,60,0,0,5,01/01/1970 00:00,
3960,ROLLED,46733,Y0156656,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,SHELL U K OIL PRODUCTS LIMITED,LATE,17:00:00,1,0,1,0,UK,1,108,108,0,1,0,01/01/1970 00:00,
3961,ROLLED,46649,Y0156778,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,OLSA PARTS,DAY,10:30:00,11,0,4,0,Italy,53,1492,1492,61,9,12,01/01/1970 00:00,
3962,ROLLED,46666,Y0156566,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,ENVIRONMENTAL ABSORBENTS,DAY,11:30:00,8,0,10,0,UK,1,2000,2000,0,0,29,01/01/1970 00:00,
3963,ROLLED,46684,Y0156593,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,HUTCHINSON,DAY,09:00:00,4,0,2,0,France,36,396,396,20,3,0,01/01/1970 00:00,
3964,ROLLED,46690,Y0156664,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,ALBERFLEX  SRL,DAY,12:00:00,11,0,6,0,Italy,69,2394,2394,2,12,30,01/01/1970 00:00,
3965,ROLLED,46647,Y0156720,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,TETROSYL LIMITED,LATE,20:30:00,15,0,22,0,UK,11,5872,5872,39,1,13,01/01/1970 00:00,
3966,ROLLED,46650,Y0156524,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,JOAO DE DEUS & FILHOS, S.A.,LATE,17:30:00,7,0,22,0,Portugal,44,295,295,5,7,17,01/01/1970 00:00
3967,ROLLED,46585,Y0156390,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,SC MATEROM,DAY,10:00:00,5,0,12,0,Romania,12,634,634,8,1,8,01/01/1970 00:00,
3968,ROLLED,46624,Y0156743-718,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,TRW - AFTERMARKET OPERATIONS,DAY,09:30:00,16,0,11,0,UK,74,2218,2218,90,7,6,01/01/1970 00:00,
3969,ROLLED,46632,Y0156671,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,ADROIT ACCESSORIES LIMITED,DAY,12:30:00,4,0,1,0,UK,4,1000,1000,0,0,1,01/01/1970 00:00,
3970,ROLLED,46634,Y0156658,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,JVC (UK),DAY,9:00 TO 12:00,0,0,0,1, ,1,10,10,1,0,0,01/01/1970 00:00,
3971,ROLLED,46643,Y0156710,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,CONTINENTAL AUTOMOTIVE TRADING UK,DAY,09:00:00,2,0,2,1,Germany,24,107,107,11,3,0,01/01/1970 00:00,
3972,ROLLED,46625,Y0156721,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,TETROSYL LIMITED,LATE,16:30:00,26,0,21,0,UK,4,12686,12686,27,0,19,01/01/1970 00:00,
3973,ROLLED,46628,Y0156647,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,EXIDE TECHNOLOGIES (TRANSPORTATION),LATE,20:00:00,9,0,27,0,Poland ,1,1218,1218,0,0,29,01/01/1970 00:00,
3974,ROLLED,46403,Y0156736,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,CASTROL (UK) LIMITED,DAY,11:00:00,15,0,26,0,UK,3,2828,2828,0,0,27,01/01/1970 00:00,
3975,ROLLED,46534,Y0156309,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,KRP SUPPLIES,DAY,12:30:00,3,0,1,0,UK,7,144,144,6,1,10,01/01/1970 00:00,
3976,ROLLED,46443,Y0156673,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,OJD QUICK BRAKE APS,LATE,16:00:00,22,0,4,1,Denmark,139,5262,5262,155,10,11,01/01/1970 00:00,
3977,ROLLED,44939,Y0156770,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,COMMERCIAL PROPSHAFT SERVICES LIMIT,DAY,10:00:00,13,0,5,0,UK,74,317,317,3,5,55,01/01/1970 00:00,
3978,ROLLED,46004,Y0156771,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,RODEX OTOMOTIV SANAYI VE DIS TIC A.,LATE,18:30:00,41,0,48,0,Turkey,89,10638,10638,417,5,9,01/01/1970 00:00,
3979,ROLLED,46379,Y0156773,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,TMD FRICTION ROMANIA,LATE,17:30:00,25,0,31,0,Romania,27,5854,5854,330,0,0,01/01/1970 00:00,
3980,ROLLED,45564,Y0156337,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,DURAND,NIGHT,22:00:00,9,0,33,0,France,5,1468,1468,0,0,33,01/01/1970 00:00,
3981,ROLLED,44686,Y0156660,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,EXIDE TECHNOLOGIES (TRANSPORTATION),DAY,06:00:00,9,0,25,0,Poland ,1,1275,1275,0,0,25,01/01/1970 00:00,
3982,ROLLED,44687,Y0156392,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,SCR ROMBAT,DAY,08:30:00,10,0,29,0,Romania,2,1344,1344,0,0,26,01/01/1970 00:00,
3983,ROLLED,44893,Y0156615,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,THE TIBBETTS GROUP LTD,DAY,11:00:00,1,0,1,0,UK,3,79,79,3,1,1,01/01/1970 00:00,
3984,ROLLED,44669,Y0156775-76,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,BRAKE ENGINEERING,LATE,16:00:00,1,0,2,0,UK,11,52,52,3,2,3,01/01/1970 00:00,
3985,ROLLED,44672,Y0156780-779,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,REMY AUTOMOTIVE UK LTD,LATE,20:00:00,14,0,14,0,UK,63,832,832,119,10,35,01/01/1970 00:00,
3986,ROLLED,44683,Y0156703,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,LUK AFTERMARKET-SERVICE LTD.,LATE,19:00:00,37,0,85,0,Germany,107,1959,1959,53,23,132,01/01/1970 00:00,
3987,ROLLED,44673,Y0156733,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,DE OLIBRION,NIGHT,21:00:00,18,0,57,0,Holland,11,3756,3756,22,0,55,01/01/1970 00:00,
3988,ROLLED,44657,Y0156781,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,FAI AUTOMOTIVE PLC,DAY,10:30:00,1,0,0,3,UK,12,68,68,2,2,0,01/01/1970 00:00,
3989,ROLLED,44660,Y0156675-Y0156813,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,BOWA,DAY,11:00:00,16,0,3,0,Poland,35,7548,7548,50,1,0,01/01/1970 00:00,
3990,ROLLED,44663,Y0156655,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,VIEROL AUTOMOTIVE-INTERNATIONAL,DAY,12:00:00,18,0,7,0,Germany,92,2492,2492,73,6,9,01/01/1970 00:00,
3991,ROLLED,44665,Y0156791,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,LESJOFORS SPRINGS UK LTD,DAY,12:00:00,13,0,13,0,UK,49,961,961,54,23,40,01/01/1970 00:00,
3992,ROLLED,44661,Y0156793,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,SCHRADER,LATE,17:00:00,1,0,1,0,UK,3,45,45,0,1,1,01/01/1970 00:00,
3993,ROLLED,44667,Y0156737,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,MAGNETI MARELLI A/M PARTS & SERVICE,LATE,15:00:00,12,0,34,0,Italy,127,481,481,4,35,1,01/01/1970 00:00,
3994,ROLLED,44668,Y0156805,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,TMD FRICTION UK LTD,LATE,15:00:00,38,0,31,0,UK,136,8737,8737,448,2,0,01/01/1970 00:00,
3995,ROLLED,44648,Y0156625,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,BBT B BECKERS TRADING,DAY,08:00:00,2,0,1,0,Germany,12,301,301,13,1,0,01/01/1970 00:00,
3996,ROLLED,44651,Y0156676,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,GKN SERVICE INTERNATIONAL GMBH,DAY,09:00:00,55,0,30,0,Germany,308,3129,3129,162,12,155,01/01/1970 00:00,
3997,ROLLED,44652,Y0156648,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,SILVERHOOK,DAY,09:00:00,3,0,6,0,UK,2,764,764,26,0,5,01/01/1970 00:00,
3998,ROLLED,44653,Y0156620,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,BERU AG,DAY,09:30:00,10,0,9,0,Germany,25,1865,1865,46,1,0,01/01/1970 00:00,
3999,ROLLED,44654,Y0156533-760,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,A1 COMPONENTS,DAY,10:00:00,6,0,6,0,UK,19,930,930,77,1,1,01/01/1970 00:00,
4000,ROLLED,44649,Y0156693,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,BIMECC UK LTD.,LATE,15:00:00,8,0,1,0,UK,6,4110,4110,18,0,0,01/01/1970 00:00,
4001,ROLLED,44650,Y0156806,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,IMPEX PARTS LTD,LATE,18:00:00,7,0,5,0,UK,53,904,904,67,8,6,01/01/1970 00:00,
4002,ROLLED,44638,Y0156803,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,VALEO SERVICE UK LTD.,DAY,05:30:00,10,0,38,0,UK,23,834,834,4,3,30,01/01/1970 00:00,
4003,ROLLED,44639,Y0156669,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,ZF TRADING UK LTD,DAY,09:30:00,41,0,97,0,Germany,292,2094,2094,8,51,81,01/01/1970 00:00,
4004,ROLLED,44640,Y0156668,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,BREMBO ITALY,DAY,06:00:00,47,0,45,0,ITALY,153,10555,10555,533,3,8,01/01/1970 00:00,
4005,ROLLED,44641,Y0156667,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,DAYCO EUROPE S.R.L.,DAY,07:00:00,8,0,8,5,Italy,30,2166,2166,65,1,0,01/01/1970 00:00,
4006,ROLLED,44642,Y0156717,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,DELPHI DIESEL AFTERMARKET,DAY,08:00:00,25,0,36,0,UK,57,4870,4870,75,3,9,01/01/1970 00:00,
4007,ROLLED,44647,Y0156629,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,APEX AUTOMOTIVE,DAY,08:00:00,2,0,2,0,NETHERLANDS,47,62,62,0,10,0,01/01/1970 00:00,
4008,ROLLED,44620,Y0156657,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,MANN+HUMMEL (UK) LTD.,NIGHT,OFFLOADED,196,0,87,0,Germany,84,40819,40819,1160,0,36,01/01/1970 00:00,
4009,ROLLED,42559,Y0156661,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,JACTONE PRODUCTS LTD,DAY,11:30:00,6,0,2,0,UK,2,600,600,89,0,0,01/01/1970 00:00,
4010,ROLLED,42743,Y0156674,31/10/2018 00:00,31/10/2018 13:01,,,0,0,0,,MANN+HUMMEL FILTRATION TECHNOLOGY P,LATE,18:00:00,60,0,42,0,Poland,61,17310,17310,698,0,2,01/01/1970 00:00,
4011,,46652,Y0156562,30/10/2018 00:00,30/10/2018 16:58,gi user,257,2,0,0,,GREENCHEM,LATE,17:00:00,13,0,33,0,UK,1,2079,2079,0,0,33,01/01/1970 00:00,
4012,,46372,Y0156557,30/10/2018 00:00,30/10/2018 16:22,gi user,262,4,0,0,,NORMFEST GMBH,LATE,15:00:00,55,0,32,0,Germany,3,29122,29122,0,0,32,01/01/1970 00:00,
4013,,I4954,Y0156715,30/10/2018 00:00,30/10/2018 12:24,,,0,0,0,,IN PHASE INTERNATIONAL LTD,DAY,UNBOOKED,0,0,0,2,UK,2,18,18,2,0,0,01/01/1970 00:00,
4014,,IN0564,Y0156652,30/10/2018 00:00,30/10/2018 12:24,,,0,0,0,,DYNOMEC LTD,DAY,UNBOOKED,1,0,0,3,UK,2,120,120,3,0,0,01/01/1970 00:00,
4015,,IN6788,Y0156692,30/10/2018 00:00,30/10/2018 12:24,,,0,0,0,,UNICORN BV,DAY,UNBOOKED,1,0,0,7,Netherland,9,84,84,5,1,1,01/01/1970 00:00,
4016,,IN7708,Y0156654,30/10/2018 00:00,30/10/2018 12:24,,,0,0,0,,JVC (UK),DAY,UNBOOKED,0,0,0,1,UK,1,1,1,1,0,0,01/01/1970 00:00,
4017,,I9567,Y0156738,30/10/2018 00:00,30/10/2018 12:24,,,0,0,0,,HERTH & BUSS FAHRZEUGTEILE GMBH & C,LATE,UNBOOKED,0,0,0,2,Germany,5,17,17,0,1,0,01/01/1970 00:00,
4018,,UK9422,Y0156663,30/10/2018 00:00,30/10/2018 12:24,,,0,0,0,,WALKER PRODUCTS,NIGHT,UNBOOKED,8,0,0,4,USA,153,7,1,0,0,0,01/01/1970 00:00,
4019,,CON2025,Y0156409,30/10/2018 00:00,30/10/2018 12:24,,,0,0,0,,TGHU1355764,LATE,19:00:00,7,0,28,0,CHINA,9,1143,1143,0,0,24,01/01/1970 00:00,
4020,,CON2039,Y0156479,30/10/2018 00:00,30/10/2018 12:24,,,0,0,0,,TLLU1579640,LATE,17:30:00,8,0,28,0,Spain,7,1452,1452,0,0,28,01/01/1970 00:00,
4021,,CON2041,Y0156406,30/10/2018 00:00,30/10/2018 12:24,,,0,0,0,,TCLU4839167,NIGHT,22:30:00,7,0,26,0,Spain,4,1341,1341,0,0,26,01/01/1970 00:00,
